Title,Review_Date,Author,Rating,Review_Title,Review,Review_Url
Marvel's Guardians of the Galaxy,8 November 2021,stativechicken,7," Good but not great
","Ok, this game was a lot more fun than I was expecting, but it wasn't everything I was hoping for either, the story is nice and long, I loved playing as star lord and giving orders to the guardians, the Easter eggs were great and I enjoyed the references to other marvel Easter eggs, I was kind of hoping for peters farther to show up as they mentioned him earlier on, and I was disappointed with fin fang doom, as I have seen him in the comics and that's what I wanted from this game, a giant talking green dragon with purple shorts, some of the gameplay was pretty smooth while other bits clunky, I loved fighting along to peters music in the game as well , I'd say my biggest disappointment is that once you complete the game that's it, you can't even go back onboard your ship, so anyway, that's my review of this game, I hope I didn't offend anyone and have a nice day.",/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,20 January 2022,daveluther-16925,10," Absolute blast from start to finish
","What a game. I had absolutely no interest during the run up as the trailers didn't make it look like much, (and the Avengers game went down as one of those epic gaming disasters). But every minute of this game was just pure fun.",/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,16 March 2022,ElliotTharme,7," If it wasn't for bugs, it's a 10
",Just too many bugs! Like cyberpunk; the gameplay and story are great! But it's let down by crashing and freezing that brings me back to reality and totally out of the experience...,/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,19 August 2022,henrycoles9,10," 80s music hype meets distant future
","This was one of the best RPG games I've ever played. It takes time to get the hang of combat gameplay in particular, since it's not always very intuitive, but once you do, it's one hell of a thrill ride! And aside from all that, put 80s music into anything and I'd be down for it, come rain or high water. Gear up for the wildest, most riotous blast from the past and into the farthest reaches of the universe!",/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,25 December 2021,samanevi,9," Good game from marvel
",The gameplay is so good and intense.,/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,2 November 2021,lowkee33,8," Fantastic Fun
",If you like Guardians of the galaxy then play this game. Do not go into this game looking for it to be the avengers game because it isn't. I feel that the story was well done and the cast of characters was even better. It took me a minute to get used to the voice actors but after I did I feel that they did a really really good job. I did run into a few glitches here and there but nothing major nothing that took away from the fun that I was having. I definitely hope that there is a sequel. If you like this type of game and you like The Guardians of the galaxy then you definitely should check it out !!,/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,21 November 2021,phoenixfaze,10," Great game!
","Brilliant soundtrack, engaging and comedy gold. A vast contrast to Marvel Avengers. This game has heart and the fighting mechanics are easy to get to grips with.",/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,28 December 2021,xepsilon-01512,9," This is how you do it
",After over a year owning the series X Xbox and still waiting for for a PS5 I was starting to get worried about this next gen thing. No game in the last 12 months has been a serious contender to be called or even showcase what this new generation can do. Until now sure you can play this on your Xbox one but you get a real snippet of what wonders are to come when playing in series X. This game would have been just as good without the GOTG it just is a true Marvel to play from start to finish.,/review/rw8333949/?ref_=tt_urv
Marvel's Guardians of the Galaxy,14 July 2022,desaia-71865,8," Went under the radar!
","The benchmark for Marvel games is set by this game. An engaging story will keep you going. The game play is fluid, and the jrpg mechanics are great. A fantastic game all around. It's obvious that mass effect acted as influence, however I hope we could also play as different characters. This game gets very little attention. This is a 'Must Play'. The Avengers game should've been like this.",/review/rw8333949/?ref_=tt_urv
Sydney,23 August 2005,Quinoa1984,9," a first-time filmmaker very well on his way...
","Paul Thomas Anderson's first film, Sydney (titled 'Hard Eight' by the distributors), has a story, but its more concerned about the characters, and how these actors play them. Like its inspiration, Jean-Pierre Melville's Bob le Flambeur, understanding who these people are in this seedy, desperate environment, is the key. The script is intelligent, and contains a truth that isn't found in most ""off-beat"" crime films. In fact, the crimes in the film, while not without the importance to the story, is secondary to how these people are around one another, the courtesy, the un-said things, the mishaps, and the truths. In tune with Melville, the film is decidedly European- the story is quite leisurely, almost too much so, but in the characters Anderson has created and fleshed out he has people we can care about.",/review/rw5111041/?ref_=tt_urv
Sydney,20 June 2007,MaxBorg89,9," Very intimate and compelling - a splendid debut for PT Anderson
","Though he is best known for two ambitious ensemble pieces such as Boogie Nights and Magnolia, writer/director Paul Thomas Anderson was first noticed thanks to a low-key, unpretentious character study, a gem called Sydney.",/review/rw5111041/?ref_=tt_urv
Sydney,13 March 2004,bob the moo,," A low key but effective film that is effortlessly carried by great performances
","Sydney is an old gambler who shows kindness to a man he meets outside a diner.  He helps out John by lending him £50 and then teaching him enough about gambling to make his way.  Two years later finds John loyally sticking with John and adoring him.  However, their relationship is put under pressure when John hooks up with Clementine, a cocktail waitress who also turns tricks and Jimmy, a low life with no respect for Sydney.",/review/rw5111041/?ref_=tt_urv
Sydney,19 January 2004,FranktheRabbit,," A Calm and Collected Character Study
",Hard Eight (1996/Paul Thomas Anderson) ***1/2 out of ****,/review/rw5111041/?ref_=tt_urv
Sydney,22 February 1999,SKG-2,9," Promising debut from Anderson
","This first film from Paul Thomas Anderson shows the promise he would later fulfill with BOOGIE NIGHTS.  The writing here is as sharp as it was in the later film, but it must be said as a director, he sometimes lets scenes go on too long (ironic that BOOGIE NIGHTS, which is a longer film, is also a tighter one).  The main connection between both films is Anderson's obvious affection for his characters.  Also the relationship between Sydney and John doesn't turn out the way you'd expect.  And Anderson is to be commended for avoiding melodrama.",/review/rw5111041/?ref_=tt_urv
